UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,201241486,05/03/2020,3 FAIRBURN RD SW,407,Adamsville,H,33.75929,-84.50557,
BURGLARY,201240680,05/03/2020,1307 LORENZO DR SW,403,Venetian Hills,S,33.71939,-84.43285,
LARCENY-FROM VEHICLE,201240837,05/03/2020,3249 WELMINGHAM DR SW,414,Princeton Lakes,P,33.66323,-84.51893,
AGG ASSAULT,201241081,05/03/2020,3825 STONE RD SW,413,Ben Hill Pines,P,33.68462,-84.51007,
LARCENY-FROM VEHICLE,201241329,05/03/2020,3620 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.65427,-84.50738,
LARCENY-NON VEHICLE,201241486,05/03/2020,3 FAIRBURN RD SW,407,Adamsville,H,33.75929,-84.50557,
BURGLARY,201240680,05/03/2020,1307 LORENZO DR SW,403,Venetian Hills,S,33.71939,-84.43285,
LARCENY-FROM VEHICLE,201240837,05/03/2020,3249 WELMINGHAM DR SW,414,Princeton Lakes,P,33.66323,-84.51893,
AGG ASSAULT,201241081,05/03/2020,3825 STONE RD SW,413,Ben Hill Pines,P,33.68462,-84.51007,
LARCENY-FROM VEHICLE,201241329,05/03/2020,3620 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.65427,-84.50738,
LARCENY-NON VEHICLE,201241486,05/03/2020,3 FAIRBURN RD SW,407,Adamsville,H,33.75929,-84.50557,
BURGLARY,201240680,05/03/2020,1307 LORENZO DR SW,403,Venetian Hills,S,33.71939,-84.43285,
LARCENY-FROM VEHICLE,201240837,05/03/2020,3249 WELMINGHAM DR SW,414,Princeton Lakes,P,33.66323,-84.51893,
AGG ASSAULT,201241081,05/03/2020,3825 STONE RD SW,413,Ben Hill Pines,P,33.68462,-84.51007,
LARCENY-FROM VEHICLE,201241329,05/03/2020,3620 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.65427,-84.50738,
LARCENY-NON VEHICLE,201241486,05/03/2020,3 FAIRBURN RD SW,407,Adamsville,H,33.75929,-84.50557,
BURGLARY,201240680,05/03/2020,1307 LORENZO DR SW,403,Venetian Hills,S,33.71939,-84.43285,
LARCENY-FROM VEHICLE,201240837,05/03/2020,3249 WELMINGHAM DR SW,414,Princeton Lakes,P,33.66323,-84.51893,
AGG ASSAULT,201241081,05/03/2020,3825 STONE RD SW,413,Ben Hill Pines,P,33.68462,-84.51007,
LARCENY-FROM VEHICLE,201241329,05/03/2020,3620 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.65427,-84.50738,
LARCENY-NON VEHICLE,201241486,05/03/2020,3 FAIRBURN RD SW,407,Adamsville,H,33.75929,-84.50557,
BURGLARY,201240680,05/03/2020,1307 LORENZO DR SW,403,Venetian Hills,S,33.71939,-84.43285,
LARCENY-FROM VEHICLE,201240837,05/03/2020,3249 WELMINGHAM DR SW,414,Princeton Lakes,P,33.66323,-84.51893,
AGG ASSAULT,201241081,05/03/2020,3825 STONE RD SW,413,Ben Hill Pines,P,33.68462,-84.51007,
LARCENY-FROM VEHICLE,201241329,05/03/2020,3620 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.65427,-84.50738,
LARCENY-NON VEHICLE,201241486,05/03/2020,3 FAIRBURN RD SW,407,Adamsville,H,33.75929,-84.50557,
LARCENY-NON VEHICLE,201230006,05/02/2020,3833 PRINCETON LAKES CT SW,414,Princeton Lakes,P,33.65738,-84.51309,
BURGLARY,201230517,05/02/2020,3734 MARTIN L KING JR DR SW,407,Adamsville,H,33.76494,-84.51081,
LARCENY-FROM VEHICLE,201230864,05/02/2020,4485 CAMPBELLTON RD SW,412,,P,33.69621,-84.53394,
LARCENY-FROM VEHICLE,201230908,05/02/2020,2311 FONTAINE AVE SW,409,Adams Park,R,33.72177,-84.46228,
AGG ASSAULT,201231372,05/02/2020,CAMPBELLTON RD SW / FAIRBURN RD SW,413,,P,33.69062,-84.51145,
AGG ASSAULT,201232048,05/02/2020,590 CASCADE AVE SW,402,West End,T,33.73856,-84.43407,
LARCENY-NON VEHICLE,201230006,05/02/2020,3833 PRINCETON LAKES CT SW,414,Princeton Lakes,P,33.65738,-84.51309,
BURGLARY,201230517,05/02/2020,3734 MARTIN L KING JR DR SW,407,Adamsville,H,33.76494,-84.51081,
LARCENY-FROM VEHICLE,201230864,05/02/2020,4485 CAMPBELLTON RD SW,412,,P,33.69621,-84.53394,
LARCENY-FROM VEHICLE,201230908,05/02/2020,2311 FONTAINE AVE SW,409,Adams Park,R,33.72177,-84.46228,
AGG ASSAULT,201231372,05/02/2020,CAMPBELLTON RD SW / FAIRBURN RD SW,413,,P,33.69062,-84.51145,
AGG ASSAULT,201232048,05/02/2020,590 CASCADE AVE SW,402,West End,T,33.73856,-84.43407,
LARCENY-NON VEHICLE,201230006,05/02/2020,3833 PRINCETON LAKES CT SW,414,Princeton Lakes,P,33.65738,-84.51309,
BURGLARY,201230517,05/02/2020,3734 MARTIN L KING JR DR SW,407,Adamsville,H,33.76494,-84.51081,
LARCENY-FROM VEHICLE,201230864,05/02/2020,4485 CAMPBELLTON RD SW,412,,P,33.69621,-84.53394,
LARCENY-FROM VEHICLE,201230908,05/02/2020,2311 FONTAINE AVE SW,409,Adams Park,R,33.72177,-84.46228,
AGG ASSAULT,201231372,05/02/2020,CAMPBELLTON RD SW / FAIRBURN RD SW,413,,P,33.69062,-84.51145,
AGG ASSAULT,201232048,05/02/2020,590 CASCADE AVE SW,402,West End,T,33.73856,-84.43407,
LARCENY-NON VEHICLE,201230006,05/02/2020,3833 PRINCETON LAKES CT SW,414,Princeton Lakes,P,33.65738,-84.51309,
BURGLARY,201230517,05/02/2020,3734 MARTIN L KING JR DR SW,407,Adamsville,H,33.76494,-84.51081,
LARCENY-FROM VEHICLE,201230864,05/02/2020,4485 CAMPBELLTON RD SW,412,,P,33.69621,-84.53394,
LARCENY-FROM VEHICLE,201230908,05/02/2020,2311 FONTAINE AVE SW,409,Adams Park,R,33.72177,-84.46228,
AGG ASSAULT,201231372,05/02/2020,CAMPBELLTON RD SW / FAIRBURN RD SW,413,,P,33.69062,-84.51145,
AGG ASSAULT,201232048,05/02/2020,590 CASCADE AVE SW,402,West End,T,33.73856,-84.43407,
LARCENY-NON VEHICLE,201230006,05/02/2020,3833 PRINCETON LAKES CT SW,414,Princeton Lakes,P,33.65738,-84.51309,
BURGLARY,201230517,05/02/2020,3734 MARTIN L KING JR DR SW,407,Adamsville,H,33.76494,-84.51081,
LARCENY-FROM VEHICLE,201230864,05/02/2020,4485 CAMPBELLTON RD SW,412,,P,33.69621,-84.53394,
LARCENY-FROM VEHICLE,201230908,05/02/2020,2311 FONTAINE AVE SW,409,Adams Park,R,33.72177,-84.46228,
AGG ASSAULT,201231372,05/02/2020,CAMPBELLTON RD SW / FAIRBURN RD SW,413,,P,33.69062,-84.51145,
AGG ASSAULT,201232048,05/02/2020,590 CASCADE AVE SW,402,West End,T,33.73856,-84.43407,
LARCENY-NON VEHICLE,201230006,05/02/2020,3833 PRINCETON LAKES CT SW,414,Princeton Lakes,P,33.65738,-84.51309,
BURGLARY,201230517,05/02/2020,3734 MARTIN L KING JR DR SW,407,Adamsville,H,33.76494,-84.51081,
LARCENY-FROM VEHICLE,201230864,05/02/2020,4485 CAMPBELLTON RD SW,412,,P,33.69621,-84.53394,
LARCENY-FROM VEHICLE,201230908,05/02/2020,2311 FONTAINE AVE SW,409,Adams Park,R,33.72177,-84.46228,
AGG ASSAULT,201231372,05/02/2020,CAMPBELLTON RD SW / FAIRBURN RD SW,413,,P,33.69062,-84.51145,
AGG ASSAULT,201232048,05/02/2020,590 CASCADE AVE SW,402,West End,T,33.73856,-84.43407,
LARCENY-NON VEHICLE,201230006,05/02/2020,3833 PRINCETON LAKES CT SW,414,Princeton Lakes,P,33.65738,-84.51309,
BURGLARY,201230517,05/02/2020,3734 MARTIN L KING JR DR SW,407,Adamsville,H,33.76494,-84.51081,
LARCENY-FROM VEHICLE,201230864,05/02/2020,4485 CAMPBELLTON RD SW,412,,P,33.69621,-84.53394,
LARCENY-FROM VEHICLE,201230908,05/02/2020,2311 FONTAINE AVE SW,409,Adams Park,R,33.72177,-84.46228,
AGG ASSAULT,201231372,05/02/2020,CAMPBELLTON RD SW / FAIRBURN RD SW,413,,P,33.69062,-84.51145,
AGG ASSAULT,201232048,05/02/2020,590 CASCADE AVE SW,402,West End,T,33.73856,-84.43407,
LARCENY-NON VEHICLE,201220070,05/01/2020,2950 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75362,-84.48477,
AUTO THEFT,201220406,05/01/2020,2100 SOUTHWOOD BLVD SW,412,,P,33.6721,-84.50122,
AGG ASSAULT,201220510,05/01/2020,1871 PLAZA LN SW,410,Campbellton Road,R,33.70518,-84.45336,
AGG ASSAULT,201220558,05/01/2020,3580 CAMPBELLTON RD SW,413,,P,33.6899,-84.50584,
LARCENY-NON VEHICLE,201220666,05/01/2020,807 CASCADE AVENUE SW,404,Cascade Avenue/Road,S,33.73323,-84.43795,
LARCENY-FROM VEHICLE,201220901,05/01/2020,2324 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75167,-84.46677,
AGG ASSAULT,201221627,05/01/2020,CASCADE AVE SW / BEECHER ST SW,403,Cascade Avenue/Road,S,33.7334,-84.43754,
LARCENY-NON VEHICLE,201220070,05/01/2020,2950 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75362,-84.48477,
AUTO THEFT,201220406,05/01/2020,2100 SOUTHWOOD BLVD SW,412,,P,33.6721,-84.50122,
AGG ASSAULT,201220510,05/01/2020,1871 PLAZA LN SW,410,Campbellton Road,R,33.70518,-84.45336,
AGG ASSAULT,201220558,05/01/2020,3580 CAMPBELLTON RD SW,413,,P,33.6899,-84.50584,
LARCENY-NON VEHICLE,201220666,05/01/2020,807 CASCADE AVENUE SW,404,Cascade Avenue/Road,S,33.73323,-84.43795,
LARCENY-FROM VEHICLE,201220901,05/01/2020,2324 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75167,-84.46677,
AGG ASSAULT,201221627,05/01/2020,CASCADE AVE SW / BEECHER ST SW,403,Cascade Avenue/Road,S,33.7334,-84.43754,
LARCENY-NON VEHICLE,201220070,05/01/2020,2950 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75362,-84.48477,
AUTO THEFT,201220406,05/01/2020,2100 SOUTHWOOD BLVD SW,412,,P,33.6721,-84.50122,
AGG ASSAULT,201220510,05/01/2020,1871 PLAZA LN SW,410,Campbellton Road,R,33.70518,-84.45336,
AGG ASSAULT,201220558,05/01/2020,3580 CAMPBELLTON RD SW,413,,P,33.6899,-84.50584,
LARCENY-NON VEHICLE,201220666,05/01/2020,807 CASCADE AVENUE SW,404,Cascade Avenue/Road,S,33.73323,-84.43795,
LARCENY-FROM VEHICLE,201220901,05/01/2020,2324 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75167,-84.46677,
AGG ASSAULT,201221627,05/01/2020,CASCADE AVE SW / BEECHER ST SW,403,Cascade Avenue/Road,S,33.7334,-84.43754,
LARCENY-NON VEHICLE,201220070,05/01/2020,2950 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75362,-84.48477,
AUTO THEFT,201220406,05/01/2020,2100 SOUTHWOOD BLVD SW,412,,P,33.6721,-84.50122,
AGG ASSAULT,201220510,05/01/2020,1871 PLAZA LN SW,410,Campbellton Road,R,33.70518,-84.45336,
AGG ASSAULT,201220558,05/01/2020,3580 CAMPBELLTON RD SW,413,,P,33.6899,-84.50584,
LARCENY-NON VEHICLE,201220666,05/01/2020,807 CASCADE AVENUE SW,404,Cascade Avenue/Road,S,33.73323,-84.43795,
LARCENY-FROM VEHICLE,201220901,05/01/2020,2324 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75167,-84.46677,
AGG ASSAULT,201221627,05/01/2020,CASCADE AVE SW / BEECHER ST SW,403,Cascade Avenue/Road,S,33.7334,-84.43754,
LARCENY-NON VEHICLE,201220070,05/01/2020,2950 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75362,-84.48477,
AUTO THEFT,201220406,05/01/2020,2100 SOUTHWOOD BLVD SW,412,,P,33.6721,-84.50122,
AGG ASSAULT,201220510,05/01/2020,1871 PLAZA LN SW,410,Campbellton Road,R,33.70518,-84.45336,
AGG ASSAULT,201220558,05/01/2020,3580 CAMPBELLTON RD SW,413,,P,33.6899,-84.50584,
LARCENY-NON VEHICLE,201220666,05/01/2020,807 CASCADE AVENUE SW,404,Cascade Avenue/Road,S,33.73323,-84.43795,
LARCENY-FROM VEHICLE,201220901,05/01/2020,2324 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75167,-84.46677,
AGG ASSAULT,201221627,05/01/2020,CASCADE AVE SW / BEECHER ST SW,403,Cascade Avenue/Road,S,33.7334,-84.43754,
LARCENY-NON VEHICLE,201220070,05/01/2020,2950 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75362,-84.48477,
AUTO THEFT,201220406,05/01/2020,2100 SOUTHWOOD BLVD SW,412,,P,33.6721,-84.50122,
AGG ASSAULT,201220510,05/01/2020,1871 PLAZA LN SW,410,Campbellton Road,R,33.70518,-84.45336,
AGG ASSAULT,201220558,05/01/2020,3580 CAMPBELLTON RD SW,413,,P,33.6899,-84.50584,
LARCENY-NON VEHICLE,201220666,05/01/2020,807 CASCADE AVENUE SW,404,Cascade Avenue/Road,S,33.73323,-84.43795,
LARCENY-FROM VEHICLE,201220901,05/01/2020,2324 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75167,-84.46677,
AGG ASSAULT,201221627,05/01/2020,CASCADE AVE SW / BEECHER ST SW,403,Cascade Avenue/Road,S,33.7334,-84.43754,
LARCENY-NON VEHICLE,201220070,05/01/2020,2950 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75362,-84.48477,
AUTO THEFT,201220406,05/01/2020,2100 SOUTHWOOD BLVD SW,412,,P,33.6721,-84.50122,
AGG ASSAULT,201220510,05/01/2020,1871 PLAZA LN SW,410,Campbellton Road,R,33.70518,-84.45336,
AGG ASSAULT,201220558,05/01/2020,3580 CAMPBELLTON RD SW,413,,P,33.6899,-84.50584,
LARCENY-NON VEHICLE,201220666,05/01/2020,807 CASCADE AVENUE SW,404,Cascade Avenue/Road,S,33.73323,-84.43795,
LARCENY-FROM VEHICLE,201220901,05/01/2020,2324 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75167,-84.46677,
AGG ASSAULT,201221627,05/01/2020,CASCADE AVE SW / BEECHER ST SW,403,Cascade Avenue/Road,S,33.7334,-84.43754,
